,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
960,Color,James McTeigue,525.0,132.0,160.0,443.0,Eddie Marsan,20000.0,70496802.0,Action|Drama|Thriller,Natalie Portman,V for Vendetta ,791783,22417,Rupert Graves,1.0,dystopia|freedom|government|revolution|terrorist,http://www.imdb.com/title/tt0434409/?ref_=fn_tt_tt_1,2042.0,English,USA,R,54000000.0,2005.0,979.0,8.2,2.35,48000
962,Color,,2.0,45.0,,132.0,Gemma Jones,416.0,,Crime|Drama,Bernard Hill,Unforgotten             ,1824,1816,Nicola Walker,2.0,,http://www.imdb.com/title/tt4192812/?ref_=fn_tt_tt_1,9.0,English,UK,,,,171.0,7.9,,0
965,Color,Gary Fleder,113.0,113.0,39.0,477.0,Jennifer Esposito,1000.0,54997476.0,Crime|Drama|Mystery|Thriller,Oliver Platt,Don't Say a Word ,40362,3341,Conrad Goode,0.0,mental institution|post traumatic stress|psychiatrist|vomiting|voyeur,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1,248.0,English,USA,R,50000000.0,2001.0,912.0,6.3,2.35,970
967,Color,Adrian Lyne,152.0,124.0,213.0,372.0,Erik Per Sullivan,838.0,52752475.0,Drama|Thriller,Olivier Martinez,Unfaithful ,63067,2583,Chad Lowe,0.0,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,http://www.imdb.com/title/tt0250797/?ref_=fn_tt_tt_1,533.0,English,USA,R,50000000.0,2002.0,593.0,6.7,1.85,0
969,Color,Stephen Gaghan,358.0,128.0,79.0,414.0,Amr Waked,13000.0,50815288.0,Drama|Thriller,Matt Damon,Syriana ,109188,14747,Kayvan Novak,0.0,cia|hezbollah|lebanon|oil|prince,http://www.imdb.com/title/tt0365737/?ref_=fn_tt_tt_1,625.0,English,USA,R,50000000.0,2005.0,903.0,7.0,2.35,0
970,Color,Michael Bay,204.0,144.0,0.0,681.0,James Badge Dale,769.0,52822418.0,Action|Drama|Thriller|War,Toby Stephens,13 Hours ,47764,3580,David Costabile,0.0,based on true story|cia agent|libya|mercenary|u.s. ambassador,http://www.imdb.com/title/tt4172430/?ref_=fn_tt_tt_1,219.0,English,USA,R,50000000.0,2016.0,726.0,7.4,2.35,44000
973,Color,Clint Eastwood,76.0,121.0,16000.0,826.0,Mark Margolis,16000.0,50007168.0,Action|Crime|Drama|Thriller,Clint Eastwood,Absolute Power ,39529,19139,Scott Glenn,0.0,death|death of wife|murder|thief|violence,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1,142.0,English,USA,R,50000000.0,1997.0,1000.0,6.7,2.35,1000
974,Color,Ridley Scott,97.0,125.0,0.0,957.0,Demi Moore,10000.0,48154732.0,Action|Drama|War,Viggo Mortensen,G.I. Jane ,60326,15569,John Michael Higgins,1.0,feminism|hit in the crotch|kicked in the crotch|kicked in the testicles|navy,http://www.imdb.com/title/tt0119173/?ref_=fn_tt_tt_1,142.0,English,USA,R,50000000.0,1997.0,2000.0,5.8,2.35,2000
975,Color,David Fincher,157.0,129.0,21000.0,283.0,Armin Mueller-Stahl,495.0,48265581.0,Drama|Mystery|Thriller,Deborah Kara Unger,The Game ,261069,1397,Charles Martinet,1.0,birthday|falling through a glass roof|game|hitchcockian|suicide,http://www.imdb.com/title/tt0119174/?ref_=fn_tt_tt_1,506.0,English,USA,R,50000000.0,1997.0,294.0,7.8,2.35,25000
979,Color,F. Gary Gray,68.0,140.0,473.0,294.0,Michael Cudlitz,18000.0,44484065.0,Action|Crime|Drama|Mystery|Thriller,Kevin Spacey,The Negotiator ,107227,20152,Siobhan Fallon Hogan,2.0,hostage|innocence|murder|negotiator|police,http://www.imdb.com/title/tt0120768/?ref_=fn_tt_tt_1,279.0,English,Germany,R,50000000.0,1998.0,822.0,7.3,2.35,3000
983,Color,David Dobkin,276.0,141.0,71.0,3000.0,Robert Duvall,21000.0,47105085.0,Crime|Drama,Robert Downey Jr.,The Judge ,136973,30183,Leighton Meester,1.0,courtroom|dysfunctional family|indiana|lawyer|trial,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1,275.0,English,USA,R,50000000.0,2014.0,3000.0,7.4,2.35,47000
986,Color,Beeban Kidron,143.0,108.0,17.0,186.0,Jim Broadbent,14000.0,40203020.0,Comedy|Drama|Romance,Colin Firth,Bridget Jones: The Edge of Reason ,74315,15634,Celia Imrie,1.0,american actress playing british character|intern|prison|six word title|thailand,http://www.imdb.com/title/tt0317198/?ref_=fn_tt_tt_1,259.0,English,UK,R,40000000.0,2004.0,1000.0,5.9,2.35,0
987,Color,Carl Franklin,124.0,114.0,73.0,323.0,Sanaa Lathan,18000.0,40905277.0,Crime|Drama|Romance|Thriller,Denzel Washington,Out of Time ,45895,19739,John Billingsley,3.0,cancer|florida|insurance|life insurance policy|small town,http://www.imdb.com/title/tt0313443/?ref_=fn_tt_tt_1,157.0,English,USA,R,50000000.0,2003.0,886.0,6.5,2.35,1000
990,Color,Danny Boyle,118.0,119.0,0.0,39.0,Virginie Ledoyen,29000.0,39778599.0,Adventure|Drama|Thriller,Leonardo DiCaprio,The Beach ,176169,29461,Peter Youngblood Hills,0.0,love|map|paradise|thailand|travel,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,548.0,English,USA,R,50000000.0,2000.0,414.0,6.6,2.35,0
991,Color,Garry Marshall,93.0,119.0,0.0,434.0,Felicity Huffman,627.0,37486138.0,Comedy|Drama|Romance,Amber Valletta,Raising Helen ,30890,2052,Spencer Breslin,1.0,fashion show|female protagonist|love|pastor|queens new york city,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,106.0,English,USA,PG-13,50000000.0,2004.0,508.0,6.0,1.85,718
993,Color,Sam Raimi,113.0,137.0,0.0,432.0,Kelly Preston,24000.0,35168395.0,Drama|Romance|Sport,J.K. Simmons,For Love of the Game ,26034,25469,Carmine Giovinazzo,0.0,baseball|baseball movie|detroit tigers|perfect game|pitcher,http://www.imdb.com/title/tt0126916/?ref_=fn_tt_tt_1,226.0,English,USA,PG-13,50000000.0,1999.0,743.0,6.5,2.35,0
994,Color,,14.0,105.0,,5.0,Bruce Alexander,325.0,,Crime|Drama|Mystery,David Jason,A Touch of Frost             ,4438,344,John Lyons,1.0,cult tv|death|detective inspector|four word title|internal affairs,http://www.imdb.com/title/tt0108967/?ref_=fn_tt_tt_1,33.0,English,UK,,,,7.0,7.8,1.33,361
995,Color,Andrew Bergman,51.0,117.0,31.0,210.0,Rumer Willis,2000.0,32800000.0,Comedy|Crime|Drama|Thriller,Demi Moore,Striptease ,34896,3016,Paul Guilfoyle,1.0,bouncer|breasts|congressman|private dancer|stripper,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,118.0,English,USA,R,40000000.0,1996.0,472.0,4.3,1.85,877
997,Color,Clint Eastwood,315.0,129.0,16000.0,447.0,Jay Mohr,13000.0,32741596.0,Drama|Fantasy,Matt Damon,Hereafter ,80140,14344,Cécile De France,0.0,death|france|near death experience|tsunami|twin brother,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,323.0,English,USA,PG-13,50000000.0,2010.0,563.0,6.5,2.35,16000
1000,Color,Peter Webber,209.0,131.0,73.0,163.0,Stephen Walters,879.0,27667947.0,Crime|Drama|Thriller,Li Gong,Hannibal Rising ,86374,1344,Richard Brake,0.0,aunt|cannibalism|faked death|medical student|revenge,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,392.0,English,UK,R,50000000.0,2007.0,184.0,6.2,2.35,3000
1001,Color,Rob Reiner,99.0,95.0,0.0,323.0,Tim Matheson,13000.0,27067160.0,Comedy|Drama|Romance,Bruce Willis,The Story of Us ,18404,14706,Rita Wilson,1.0,four word title|husband wife relationship|male rear nudity|marriage|summer camp,http://www.imdb.com/title/tt0160916/?ref_=fn_tt_tt_1,150.0,English,USA,R,50000000.0,1999.0,559.0,5.9,1.85,0
1003,Color,John McTiernan,131.0,98.0,323.0,511.0,Harry Connick Jr.,933.0,26536120.0,Action|Crime|Drama|Mystery|Thriller,Connie Nielsen,Basic ,49926,3357,Tim Daly,0.0,2000s|army|military crime|necklace yanked off|panama,http://www.imdb.com/title/tt0264395/?ref_=fn_tt_tt_1,286.0,English,Germany,R,50000000.0,2003.0,631.0,6.5,2.35,0
1004,Color,Clint Eastwood,146.0,110.0,16000.0,581.0,Anjelica Huston,16000.0,26199517.0,Action|Crime|Drama|Mystery|Thriller,Clint Eastwood,Blood Work ,34356,18635,Rick Hoffman,1.0,boat|heart transplant|murder|serial killer|sister,http://www.imdb.com/title/tt0309377/?ref_=fn_tt_tt_1,260.0,English,USA,R,50000000.0,2002.0,1000.0,6.4,2.35,705
1005,Color,Tom Tykwer,245.0,118.0,670.0,294.0,Brían F. O'Byrne,6000.0,25450527.0,Action|Crime|Drama|Mystery|Thriller,Naomi Watts,The International ,80196,7654,Armin Mueller-Stahl,0.0,bank|chase|district attorney|interpol|murder,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,190.0,English,USA,R,50000000.0,2009.0,450.0,6.5,2.35,0
1007,Color,,4.0,60.0,,398.0,Brittany Curran,629.0,,Drama|Mystery|Thriller,Grey Damon,Twisted             ,7945,2758,Aaron Hill,2.0,,http://www.imdb.com/title/tt2355844/?ref_=fn_tt_tt_1,22.0,English,USA,,,,512.0,7.5,16.0,915
1008,Color,Brad Bird,162.0,90.0,663.0,521.0,Harry Connick Jr.,14000.0,23159305.0,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,Vin Diesel,The Iron Giant ,128455,16358,M. Emmet Walsh,1.0,boy|friend|government agent|maine|robot,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,514.0,English,USA,PG,70000000.0,1999.0,631.0,8.0,2.35,0
1009,Color,Wes Anderson,259.0,119.0,0.0,639.0,Anjelica Huston,13000.0,24006726.0,Adventure|Comedy|Drama,Bill Murray,The Life Aquatic with Steve Zissou ,139535,15757,Matthew Gray Gubler,8.0,expedition|oceanographer|sea|shark|team,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1,632.0,English,USA,R,50000000.0,2004.0,1000.0,7.3,2.35,0
1010,Color,Gary Ross,79.0,139.0,378.0,303.0,Donald Watkins,11000.0,20389967.0,Action|Biography|Drama|History|War,Matthew McConaughey,Free State of Jones ,3077,12786,Jessica Collins,1.0,american civil war|civil war|u.s. civil war,http://www.imdb.com/title/tt1124037/?ref_=fn_tt_tt_1,47.0,English,USA,R,50000000.0,2016.0,552.0,6.7,1.85,10000
1011,Color,Alan Parker,141.0,130.0,317.0,256.0,Kate Winslet,18000.0,19593740.0,Crime|Drama|Thriller,Kevin Spacey,The Life of David Gale ,88270,32637,Matt Craven,0.0,activist|death|death row|murder|texas,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,420.0,English,USA,R,50000000.0,2003.0,14000.0,7.5,2.35,0
1013,Color,Jaume Collet-Serra,236.0,114.0,174.0,655.0,Common,14000.0,26442251.0,Action|Crime|Drama|Thriller,Liam Neeson,Run All Night ,76010,16992,Bruce McGill,2.0,death|drug dealer|limousine|limousine driver|one night,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,205.0,English,USA,R,50000000.0,2015.0,988.0,6.6,2.35,15000
1016,Color,Luc Besson,111.0,158.0,0.0,15.0,David Bailie,51.0,14131298.0,Adventure|Biography|Drama|History|War,Paul Brooke,The Messenger: The Story of Joan of Arc ,55889,144,Rab Affleck,0.0,cathedral|dauphin|france|trial|wartime rape,http://www.imdb.com/title/tt0151137/?ref_=fn_tt_tt_1,390.0,English,France,R,390000000.0,1999.0,40.0,6.4,2.35,0
1018,Color,Jim Sheridan,174.0,84.0,260.0,692.0,Gregory Smith,6000.0,21283440.0,Drama|Mystery|Thriller,Naomi Watts,Dream House ,46239,8018,Sarah Gadon,0.0,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train,http://www.imdb.com/title/tt1462041/?ref_=fn_tt_tt_1,137.0,English,USA,PG-13,55000000.0,2011.0,694.0,6.0,2.35,0
1019,Color,Costa-Gavras,59.0,115.0,333.0,317.0,Blythe Danner,972.0,10556196.0,Crime|Drama|Thriller,Mia Kirshner,Mad City ,16562,2606,William Atherton,2.0,hostage|museum|natural history museum|news reporter|reporter,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1,73.0,English,USA,PG-13,50000000.0,1997.0,713.0,6.2,2.35,697
1020,Color,Patrick Read Johnson,22.0,99.0,32.0,479.0,Lara Flynn Boyle,1000.0,16671505.0,Adventure|Comedy|Crime|Drama|Family,Joe Mantegna,Baby's Day Out ,33186,2949,Cynthia Nixon,1.0,baby|baby boy|kidnapping|kidnapping a child|taxi,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,78.0,English,USA,PG,50000000.0,1994.0,619.0,5.9,1.85,0
1021,Color,Roland Joffé,34.0,135.0,596.0,2000.0,Robert Duvall,10000.0,10400000.0,Drama|Romance,Gary Oldman,The Scarlet Letter ,12037,15820,Demi Moore,1.0,17th century|adultery|letter|pubic hair|swimming,http://www.imdb.com/title/tt0114345/?ref_=fn_tt_tt_1,90.0,English,USA,R,50000000.0,1995.0,3000.0,5.1,2.35,943
1022,Color,Doug Liman,214.0,108.0,218.0,405.0,Ty Burrell,6000.0,9528092.0,Biography|Drama|Thriller,Naomi Watts,Fair Game ,38513,10191,Brooke Smith,2.0,bush administration|cia|interview|iraq|new york times,http://www.imdb.com/title/tt0977855/?ref_=fn_tt_tt_1,127.0,English,USA,PG-13,22000000.0,2010.0,3000.0,6.8,2.35,9000
1023,Color,,28.0,43.0,,600.0,Tony Curran,3000.0,,Action|Drama|Sci-Fi,Julie Benz,Defiance             ,33535,5381,Grant Bowler,3.0,alien|alien invasion|planet invasion|post apocalypse|year 2046,http://www.imdb.com/title/tt2189221/?ref_=fn_tt_tt_1,149.0,English,USA,TV-MA,,,845.0,7.0,1.78,0
1024,Color,Tony Scott,186.0,127.0,12000.0,897.0,Mo'Nique,984.0,10137232.0,Action|Biography|Crime|Drama|Thriller,Ian Ziering,Domino ,58015,5702,Edgar Ramírez,0.0,bounty hunter|fbi|female bounty hunter|female nudity|reality show,http://www.imdb.com/title/tt0421054/?ref_=fn_tt_tt_1,374.0,English,France,R,50000000.0,2005.0,940.0,6.0,2.35,0
1025,Color,William Friedkin,50.0,107.0,607.0,602.0,Chazz Palminteri,2000.0,9795017.0,Crime|Drama|Thriller,Michael Biehn,Jade ,9227,5461,Linda Fiorentino,0.0,blackmail|investigation|murder|panties pulled down|prostitution,http://www.imdb.com/title/tt0113451/?ref_=fn_tt_tt_1,70.0,English,USA,R,50000000.0,1995.0,979.0,5.1,1.85,422
1027,Color,Richard LaGravenese,231.0,124.0,98.0,592.0,Zoey Deutch,1000.0,19445217.0,Drama|Fantasy|Romance,Alden Ehrenreich,Beautiful Creatures ,67796,3580,Pruitt Taylor Vince,7.0,dream|escape|magic|magic spell|small town,http://www.imdb.com/title/tt1559547/?ref_=fn_tt_tt_1,258.0,English,USA,PG-13,60000000.0,2013.0,852.0,6.2,2.35,14000
1028,Color,Danny DeVito,105.0,109.0,0.0,809.0,Vincent Schiavelli,49000.0,8355815.0,Comedy|Crime|Drama|Thriller,Robin Williams,Death to Smoochy ,34730,52885,Danny Woodburn,2.0,children|children's tv show|money|revenge|scandal,http://www.imdb.com/title/tt0266452/?ref_=fn_tt_tt_1,341.0,English,UK,R,55000000.0,2002.0,811.0,6.4,1.85,0
1033,Color,Andrzej Bartkowiak,103.0,96.0,43.0,77.0,Robin Shou,841.0,8742261.0,Action|Crime|Drama|Mystery|Thriller,Chris Klein,Street Fighter: The Legend of Chun-Li ,19824,1385,Josie Ho,2.0,chun li|crime fighter|gangster|mobster|rescue,http://www.imdb.com/title/tt0891592/?ref_=fn_tt_tt_1,179.0,English,Canada,PG-13,18000000.0,2009.0,342.0,3.7,2.35,0
1035,Color,,30.0,64.0,,184.0,Graham McTavish,1000.0,,Drama|Romance|Sci-Fi,Tobias Menzies,Outlander             ,50391,1863,Stephen Walters,8.0,based on novel|clan|scotland|scottish highlands|year 1743,http://www.imdb.com/title/tt3006802/?ref_=fn_tt_tt_1,148.0,English,USA,TV-MA,,,531.0,8.5,16.0,31000
1037,Color,Richard Curtis,195.0,135.0,628.0,830.0,Charlie Rowe,22000.0,7994115.0,Comedy|Drama|Music,Philip Seymour Hoffman,Pirate Radio ,90932,24316,Tom Sturridge,2.0,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,http://www.imdb.com/title/tt1131729/?ref_=fn_tt_tt_1,209.0,English,UK,R,,2009.0,882.0,7.4,2.35,21000
1038,Color,Steven Soderbergh,223.0,190.0,0.0,215.0,Jacob Vargas,599.0,124107476.0,Crime|Drama|Thriller,Michael O'Neill,Traffic ,170684,1418,James Lew,0.0,cocaine|drug smuggling|interlinked stories|judge|mexico,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,867.0,English,USA,R,48000000.0,2000.0,399.0,7.6,1.85,0
1040,Color,Joe Wright,324.0,129.0,456.0,0.0,Guro Nagelhus Schia,2000.0,12802907.0,Drama|Romance,Kelly Macdonald,Anna Karenina ,70886,2035,Matthew Macfadyen,1.0,dance|infidelity|marriage|russia|russian,http://www.imdb.com/title/tt1781769/?ref_=fn_tt_tt_1,226.0,English,UK,R,,2012.0,35.0,6.6,2.35,36000
1041,Color,Neill Blomkamp,371.0,120.0,662.0,502.0,Sharlto Copley,20000.0,31569268.0,Action|Crime|Drama|Sci-Fi|Thriller,Hugh Jackman,Chappie ,172965,23051,Jose Pablo Cantillo,0.0,artificial intelligence|consciousness|future|mind uploading|robot,http://www.imdb.com/title/tt1823672/?ref_=fn_tt_tt_1,627.0,English,USA,R,49000000.0,2015.0,2000.0,6.9,2.35,67000
1042,Color,Phillip Noyce,75.0,118.0,176.0,308.0,Angelina Jolie Pitt,18000.0,66488090.0,Crime|Drama|Mystery|Thriller,Denzel Washington,The Bone Collector ,120202,29748,Leland Orser,2.0,new york city|police|quadriplegic|serial killer|suicide,http://www.imdb.com/title/tt0145681/?ref_=fn_tt_tt_1,397.0,English,USA,R,48000000.0,1999.0,11000.0,6.7,2.35,0
1043,Color,David Fincher,233.0,112.0,21000.0,237.0,Dwight Yoakam,17000.0,95308367.0,Crime|Drama|Thriller,Kristen Stewart,Panic Room ,206104,18141,Mel Rodriguez,0.0,brownstone|burglar|money|panic|panic room,http://www.imdb.com/title/tt0258000/?ref_=fn_tt_tt_1,850.0,English,USA,R,48000000.0,2002.0,324.0,6.8,2.35,0
1045,Color,David O. Russell,150.0,114.0,737.0,393.0,Jamie Kennedy,2000.0,60652036.0,Action|Adventure|Comedy|Drama|War,Judy Greer,Three Kings ,137854,3743,Mykelti Williamson,1.0,gold|gulf war|iraq|kuwait|map,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,560.0,English,USA,R,48000000.0,1999.0,490.0,7.1,2.35,3000
1046,Color,Daniel Espinosa,172.0,137.0,79.0,194.0,Fares Fares,27000.0,1206135.0,Crime|Drama|Thriller,Tom Hardy,Child 44 ,40568,27666,Michael Nardone,3.0,child murderer|murder|sex|soviet union|woman slaps a man,http://www.imdb.com/title/tt1014763/?ref_=fn_tt_tt_1,185.0,English,Czech Republic,R,50000000.0,2015.0,254.0,6.4,2.35,18000
1048,Color,Iain Softley,140.0,120.0,34.0,1000.0,Jeff Bridges,18000.0,50173190.0,Drama|Mystery|Sci-Fi,Kevin Spacey,K-PAX ,148490,33615,Alfre Woodard,1.0,extraterrestrial|hospital|patient|planet|science,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,537.0,English,USA,PG-13,48000000.0,2001.0,12000.0,7.4,2.35,0
1051,Color,Francis Ford Coppola,36.0,123.0,0.0,886.0,Bob Hoskins,12000.0,25900000.0,Crime|Drama|Music,Nicolas Cage,The Cotton Club ,12771,18793,Fred Gwynne,1.0,brothers hugging|jazz|jealousy|nudity|parole violation,http://www.imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,84.0,English,USA,R,58000000.0,1984.0,5000.0,6.5,1.85,828
1052,Color,James Mangold,295.0,122.0,446.0,600.0,Logan Lerman,23000.0,53574088.0,Adventure|Crime|Drama|Western,Christian Bale,3:10 to Yuma ,237872,33548,Gretchen Mol,1.0,outlaw|rancher|small western town|stagecoach|train,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,560.0,English,USA,R,55000000.0,2007.0,8000.0,7.8,2.35,0
1054,Color,Steven Soderbergh,158.0,123.0,0.0,23.0,Albert Brooks,3000.0,37339525.0,Crime|Drama|Romance|Thriller,Don Cheadle,Out of Sight ,71708,3768,Keith Hudson,1.0,heist|neo noir|one last job|opposites attract|u.s. marshal,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1,307.0,English,USA,R,48000000.0,1998.0,745.0,7.0,1.85,0
1055,Color,Ben Stiller,72.0,96.0,0.0,302.0,Janeane Garofalo,2000.0,60154431.0,Comedy|Drama|Thriller,Matthew Broderick,The Cable Guy ,122347,3718,Andy Dick,1.0,cable guy|foreplay|friend|kissing|television,http://www.imdb.com/title/tt0115798/?ref_=fn_tt_tt_1,345.0,English,USA,PG-13,47000000.0,1996.0,1000.0,6.0,2.35,0
1056,Color,Deepa Mehta,34.0,110.0,375.0,59.0,Gulshan Grover,113.0,528972.0,Drama|Romance|War,Nandita Das,Earth ,5639,371,Eric Peterson,0.0,friend|hindu|india|muslim|sikh,http://www.imdb.com/title/tt0150433/?ref_=fn_tt_tt_1,55.0,Hindi,India,Unrated,,1998.0,102.0,7.8,,522
1059,Color,Penny Marshall,89.0,132.0,545.0,807.0,Adam Garcia,919.0,29781453.0,Biography|Comedy|Drama,Rosie Perez,Riding in Cars with Boys ,22447,4796,Alissa Dean,1.0,boy|college|heroin|working class|writer,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,210.0,English,USA,PG-13,48000000.0,2001.0,811.0,6.4,1.85,0
1060,Color,Ted Kotcheff,145.0,93.0,270.0,535.0,Brian Dennehy,13000.0,,Action|Adventure|Drama,Sylvester Stallone,First Blood ,172489,15192,Chris Mulkey,1.0,1980s|colonel|deputy|rambo|sheriff,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1,376.0,English,USA,R,14000000.0,1982.0,954.0,7.7,2.35,0
1061, Black and White,Andrei Tarkovsky,144.0,115.0,0.0,12.0,Anatoliy Solonitsyn,29.0,,Drama|Mystery|Sci-Fi,Donatas Banionis,Solaris ,54057,95,Natalya Bondarchuk,0.0,hallucination|ocean|psychologist|scientist|space station,http://www.imdb.com/title/tt0069293/?ref_=fn_tt_tt_1,236.0,Russian,Soviet Union,PG,1000000.0,1972.0,29.0,8.1,2.35,0
1063,Color,Stephen Frears,46.0,108.0,350.0,77.0,Bronagh Gallagher,8000.0,5600000.0,Drama|Horror|Romance|Thriller,Julia Roberts,Mary Reilly ,11913,8349,George Cole,1.0,19th century|butler|housemaid|laboratory|servant,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,97.0,English,USA,R,47000000.0,1996.0,115.0,5.8,1.85,616
1066,Color,Christopher Nolan,185.0,118.0,22000.0,319.0,Maura Tierney,14000.0,67263182.0,Drama|Mystery|Thriller,Al Pacino,Insomnia ,218771,15658,Crystal Lowe,0.0,detective|insomnia|murder|partner|police,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,651.0,English,USA,R,46000000.0,2002.0,509.0,7.2,2.35,0
1067,Color,Jonathan Frakes,143.0,111.0,906.0,906.0,Alfre Woodard,1000.0,92001027.0,Action|Adventure|Drama|Sci-Fi|Thriller,LeVar Burton,Star Trek: First Contact ,97838,6315,Jonathan Frakes,2.0,21st century|borg|borg sphere|captain|sphere,http://www.imdb.com/title/tt0117731/?ref_=fn_tt_tt_1,286.0,English,USA,PG-13,45000000.0,1996.0,1000.0,7.6,2.35,3000
1068,Color,Jimmy Hayward,178.0,81.0,39.0,364.0,Billy Blair,13000.0,10539414.0,Action|Drama|Fantasy|Thriller|Western,Michael Fassbender,Jonah Hex ,45729,14619,Julia Jones,1.0,confederate|death|independence day|military|terrorist,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,176.0,English,USA,PG-13,47000000.0,2010.0,541.0,4.7,2.35,0
1069,Color,Edward Zwick,65.0,116.0,380.0,826.0,Matt Damon,18000.0,58918501.0,Action|Drama|Mystery|Thriller|War,Denzel Washington,Courage Under Fire ,40126,33233,Scott Glenn,1.0,bravery|honor|medal of honor|military life|unreliable flashback,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,107.0,English,USA,R,46000000.0,1996.0,13000.0,6.6,1.85,975
